"ID","cdr_ID","calldate","src","dst"
33996986,76102551,"2018-05-01 02:08:22",NULL,1654599248
33996987,76102552,"2018-05-01 02:04:10",NULL,3227975504
33996988,76102553,"2018-05-01 02:04:10",NULL,3227975504
33996989,76102555,"2018-05-01 02:03:58",NULL,3227975248
33996990,76102556,"2018-05-01 02:08:36",NULL,3227975249
33996991,76102557,"2018-05-01 02:10:10",NULL,1654599240
33996992,76102557,"2018-05-01 02:10:10",NULL,1654599248
33996993,76102558,"2018-05-01 02:09:30",NULL,3227975505
33996994,76102559,"2018-05-01 02:09:30",NULL,3227975485
33996995,76102560,"2018-05-01 02:09:03",NULL,3227975485
33996996,76102564,"2018-05-01 02:09:06",NULL,3227975485
33996997,76102565,"2018-05-01 02:10:41",NULL,3227975485
33996998,76102568,"2018-05-01 02:11:04",NULL,3227975249
33996999,76102570,"2018-05-01 02:11:18",NULL,3227975504
33997000,76102571,"2018-05-01 02:11:18",NULL,3227975504
33997001,76102572,"2018-05-01 02:11:58",NULL,1654599240
33997002,76102573,"2018-05-01 02:12:59",NULL,3227975249
33997003,76102575,"2018-05-01 02:13:10",NULL,3227975504
33997004,76102576,"2018-05-01 02:13:10",NULL,3227975504
33997005,76102579,"2018-05-01 02:12:59",NULL,3227975504
33997006,76102580,"2018-05-01 02:12:59",NULL,3227975504
33997007,76102581,"2018-05-01 02:13:17",NULL,3227975249
33997008,76102582,"2018-05-01 02:13:49",NULL,1654599240
33997009,76102582,"2018-05-01 02:13:49",NULL,1654599248
33997010,76102583,"2018-05-01 02:14:03",NULL,3227975504
33997011,76102585,"2018-05-01 02:13:53",NULL,3227975248
33997012,76102586,"2018-05-01 02:14:03",NULL,3227975504
33997013,76102588,"2018-05-01 01:36:26",NULL,3227975248
33997014,76102589,"2018-05-01 01:36:36",NULL,3227975504
33997015,76102590,"2018-05-01 02:03:55",NULL,3227975504
33997016,76102591,"2018-05-01 01:36:36",NULL,3227975504
33997017,76102592,"2018-05-01 02:03:55",NULL,3227975504
33997018,76102593,"2018-05-01 02:03:45",NULL,3227975248
33997019,76102595,"2018-05-01 02:14:14",NULL,3227975496
33997020,76102596,"2018-05-01 02:14:14",NULL,3227975496
33997021,76102597,"2018-05-01 02:15:42",NULL,1654599240
33997022,76102598,"2018-05-01 02:14:13",NULL,1654599249
33997023,76102600,"2018-05-01 02:15:39",NULL,3227975485
33997024,76102602,"2018-05-01 02:16:10",NULL,1654599240
33997025,76102602,"2018-05-01 02:16:10",NULL,1654599248
33997026,76102604,"2018-05-01 02:15:51",NULL,3227975248
33997027,76102605,"2018-05-01 02:15:57",NULL,3227975248
33997028,76102606,"2018-05-01 02:15:57",NULL,3227975248
33997029,76102607,"2018-05-01 02:16:05",NULL,3227975504
33997030,76102613,"2018-05-01 02:16:08",NULL,1654599248
33997031,76102614,"2018-05-01 02:16:11",NULL,1654599249
33997032,76102615,"2018-05-01 02:15:07",NULL,3227975249
33997033,76102616,"2018-05-01 02:16:57",NULL,3227975505
33997034,76102617,"2018-05-01 02:16:56",NULL,3227975485
33997035,76102618,"2018-05-01 02:16:37",NULL,3227975485
33997036,76102622,"2018-05-01 02:17:29",NULL,1654599240
33997037,76102623,"2018-05-01 02:17:35",NULL,3227975485
33997038,76102626,"2018-05-01 02:17:53",NULL,3227975485
33997039,76102627,"2018-05-01 02:07:56",NULL,3227975248
33997040,76102629,"2018-05-01 02:08:07",NULL,3227975504
33997041,76102630,"2018-05-01 02:18:21",NULL,3227975504
33997042,76102631,"2018-05-01 02:18:16",NULL,3227975504
33997043,76102633,"2018-05-01 02:18:16",NULL,3227975504
33997044,76102634,"2018-05-01 02:08:07",NULL,3227975504
33997045,76102637,"2018-05-01 02:18:04",NULL,3227975248
33997046,76102638,"2018-05-01 02:18:22",NULL,3227975504
33997047,76102639,"2018-05-01 02:19:16",NULL,1654599240
33997048,76102640,"2018-05-01 02:17:41",NULL,3227975504
33997049,76102641,"2018-05-01 02:17:41",NULL,3227975504
33997050,76102642,"2018-05-01 02:17:30",NULL,3227975248
33997051,76102644,"2018-05-01 02:19:52",NULL,3227975244
33997052,76102644,"2018-05-01 02:19:52",NULL,3227975249
33997053,76102645,"2018-05-01 02:20:19",NULL,3227975249
33997054,76102646,"2018-05-01 02:20:16",NULL,3227975244
33997055,76102646,"2018-05-01 02:20:16",NULL,3227975248
33997056,76102647,"2018-05-01 02:20:17",NULL,3227975249
33997057,76102648,"2018-05-01 02:21:10",NULL,1654599240
33997058,76102648,"2018-05-01 02:21:10",NULL,1654599248
33997059,76102650,"2018-05-01 02:21:22",NULL,3227975504
33997060,76102651,"2018-05-01 02:21:23",NULL,3227975504
33997061,76102653,"2018-05-01 02:18:26",NULL,3227975249
33997062,76102654,"2018-05-01 02:18:27",NULL,3227975248
33997063,76102655,"2018-05-01 02:22:56",NULL,1654599240
33997064,76102656,"2018-05-01 02:22:37",NULL,3227975504
33997065,76102657,"2018-05-01 02:22:37",NULL,3227975504
33997066,76102659,"2018-05-01 02:22:27",NULL,3227975248
33997067,76102660,"2018-05-01 02:22:07",NULL,3227975485
33997068,76102661,"2018-05-01 02:23:40",NULL,3227975485
33997069,76102664,"2018-05-01 02:23:46",NULL,3227975248
33997070,76102666,"2018-05-01 02:24:35",NULL,3227975249
33997071,76102667,"2018-05-01 02:24:36",NULL,3227975248
33997072,76102668,"2018-05-01 02:23:58",NULL,3227975504
33997073,76102669,"2018-05-01 02:23:58",NULL,3227975504
33997074,76102670,"2018-05-01 02:24:42",NULL,3227975496
33997075,76102670,"2018-05-01 02:24:42",NULL,3227975505
33997076,76102674,"2018-05-01 02:24:53",NULL,1654599240
33997077,76102674,"2018-05-01 02:24:53",NULL,1654599248
33997078,76102675,"2018-05-01 02:24:52",NULL,1654599240
33997079,76102677,"2018-05-01 02:24:45",NULL,3227975496
33997080,76102677,"2018-05-01 02:24:45",NULL,3227975505
33997081,76102681,"2018-05-01 02:24:54",NULL,1654599249
33997082,76102685,"2018-05-01 02:23:14",NULL,3227975485
33997083,76102686,"2018-05-01 02:24:57",NULL,3227975485
33997084,76102687,"2018-05-01 02:26:44",NULL,1654599240
33997085,76102687,"2018-05-01 02:26:44",NULL,1654599248
33997086,76102688,"2018-05-01 02:26:46",NULL,1654599240
33997087,76102688,"2018-05-01 02:26:46",NULL,1654599248
33997088,76102690,"2018-05-01 02:26:48",NULL,1654599240
33997089,76102690,"2018-05-01 02:26:48",NULL,1654599248
33997090,76102692,"2018-05-01 02:13:42",NULL,3227975504
33997091,76102693,"2018-05-01 02:13:44",NULL,3227975504
33997092,76102695,"2018-05-01 02:13:42",NULL,3227975504
33997093,76102696,"2018-05-01 02:13:44",NULL,3227975504
33997094,76102698,"2018-05-01 02:28:04",NULL,3227975249
33997095,76102702,"2018-05-01 02:28:35",NULL,1654599240
33997096,76102702,"2018-05-01 02:28:35",NULL,1654599248
33997097,76102703,"2018-05-01 02:28:01",NULL,3227975504
33997098,76102704,"2018-05-01 02:27:53",NULL,3227975248
33997099,76102705,"2018-05-01 02:28:56",NULL,3227975485
33997100,76102707,"2018-05-01 02:29:43",NULL,3227975249
33997101,76102708,"2018-05-01 02:29:44",NULL,3227975248
33997102,76102709,"2018-05-01 02:30:29",NULL,1654599240
33997103,76102710,"2018-05-01 02:28:00",NULL,3227975485
33997104,76102711,"2018-05-01 02:29:23",NULL,3227975485
33997105,76102714,"2018-05-01 02:31:15",NULL,3227975504
33997106,76102716,"2018-05-01 02:31:16",NULL,3227975504
33997107,76102718,"2018-05-01 02:31:31",NULL,3227975248
33997108,76102720,"2018-05-01 02:31:42",NULL,3227975504
33997109,76102721,"2018-05-01 02:31:42",NULL,3227975504
33997110,76102722,"2018-05-01 02:32:17",NULL,1654599240
33997111,76102722,"2018-05-01 02:32:17",NULL,1654599248
33997112,76102723,"2018-05-01 02:34:12",NULL,1654599240
33997113,76102723,"2018-05-01 02:34:12",NULL,1654599248
33997114,76102724,"2018-05-01 02:33:35",NULL,3227975504
33997115,76102726,"2018-05-01 02:34:56",NULL,3227975504
33997116,76102728,"2018-05-01 02:34:57",NULL,3227975504
33997117,76102730,"2018-05-01 02:35:49",NULL,3227975496
33997118,76102731,"2018-05-01 02:35:49",NULL,3227975496
33997119,76102732,"2018-05-01 02:35:48",NULL,1654599249
33997120,76102733,"2018-05-01 02:35:26",NULL,3227975249
33997121,76102734,"2018-05-01 02:35:27",NULL,3227975248
33997122,76102735,"2018-05-01 02:36:05",NULL,1654599240
33997123,76102735,"2018-05-01 02:36:05",NULL,1654599248
33997124,76102737,"2018-05-01 02:36:11",NULL,3227975249
33997125,76102738,"2018-05-01 02:36:12",NULL,3227975248
33997126,76102739,"2018-05-01 02:36:31",NULL,3227975249
33997127,76102740,"2018-05-01 02:36:33",NULL,3227975248
33997128,76102741,"2018-05-01 02:36:13",NULL,3227975504
33997129,76102742,"2018-05-01 02:36:15",NULL,3227975504
33997130,76102743,"2018-05-01 02:28:33",NULL,3227975504
33997131,76102744,"2018-05-01 02:36:13",NULL,3227975504
33997132,76102745,"2018-05-01 02:36:15",NULL,3227975504
33997133,76102746,"2018-05-01 02:28:33",NULL,3227975504
33997134,76102750,"2018-05-01 02:28:21",NULL,3227975248
33997135,76102751,"2018-05-01 02:37:10",NULL,3227975504
33997136,76102752,"2018-05-01 02:38:17",NULL,3227975485
33997137,76102754,"2018-05-01 02:37:00",NULL,3227975248
33997138,76102756,"2018-05-01 02:37:10",NULL,3227975504
33997139,76102757,"2018-05-01 02:38:54",NULL,3227975504
33997140,76102758,"2018-05-01 02:38:54",NULL,3227975504
33997141,76102759,"2018-05-01 02:38:55",NULL,3227975504
33997142,76102762,"2018-05-01 02:38:55",NULL,3227975504
33997143,76102763,"2018-05-01 02:39:28",NULL,1654599240
33997144,76102763,"2018-05-01 02:39:28",NULL,1654599248
33997145,76102764,"2018-05-01 02:39:27",NULL,3227975504
33997146,76102766,"2018-05-01 02:39:27",NULL,3227975504
33997147,76102768,"2018-05-01 02:39:14",NULL,3227975504
33997148,76102770,"2018-05-01 02:39:04",NULL,3227975248
33997149,76102771,"2018-05-01 02:39:14",NULL,3227975504
33997150,76102772,"2018-05-01 02:39:29",NULL,1654599249
33997151,76102774,"2018-05-01 02:39:09",NULL,3227975249
33997152,76102776,"2018-05-01 02:40:18",NULL,3227975249
33997153,76102777,"2018-05-01 02:39:27",NULL,3227975504
33997154,76102778,"2018-05-01 02:39:27",NULL,3227975504
33997155,76102779,"2018-05-01 02:40:32",NULL,3227975504
33997156,76102780,"2018-05-01 02:40:33",NULL,3227975504
33997157,76102783,"2018-05-01 02:40:41",NULL,3227975504
33997158,76102784,"2018-05-01 02:40:43",NULL,3227975504
33997159,76102785,"2018-05-01 02:40:41",NULL,3227975504
33997160,76102786,"2018-05-01 02:40:43",NULL,3227975504
33997161,76102790,"2018-05-01 02:42:18",NULL,3227975504
33997162,76102794,"2018-05-01 02:42:20",NULL,3227975504
33997163,76102795,"2018-05-01 02:42:20",NULL,3227975504
33997164,76102796,"2018-05-01 02:42:21",NULL,3227975504
33997165,76102797,"2018-05-01 02:42:43",NULL,3227975504
33997166,76102799,"2018-05-01 02:42:44",NULL,3227975504
33997167,76102801,"2018-05-01 02:41:40",NULL,3227975485
33997168,76102802,"2018-05-01 02:43:18",NULL,3227975485
33997169,76102805,"2018-05-01 02:44:10",NULL,3227975485
33997170,76102807,"2018-05-01 02:36:37",NULL,3227975249
33997171,76102808,"2018-05-01 02:36:39",NULL,3227975248
33997172,76102809,"2018-05-01 02:46:18",NULL,3227975504
33997173,76102812,"2018-05-01 02:46:19",NULL,3227975504
33997174,76102813,"2018-05-01 02:47:23",NULL,1654599240
33997175,76102817,"2018-05-01 02:48:11",NULL,3227975248
33997176,76102818,"2018-05-01 02:48:20",NULL,3227975504
33997177,76102820,"2018-05-01 02:48:25",NULL,3227975504
33997178,76102821,"2018-05-01 02:48:18",NULL,3227975504
33997179,76102822,"2018-05-01 02:48:20",NULL,3227975504
33997180,76102823,"2018-05-01 02:48:26",NULL,3227975504
33997181,76102828,"2018-05-01 02:49:04",NULL,3227975504
33997182,76102829,"2018-05-01 02:49:03",NULL,3227975504
33997183,76102830,"2018-05-01 02:49:04",NULL,3227975504
33997184,76102834,"2018-05-01 02:49:58",NULL,3227975485
33997185,76102836,"2018-05-01 02:40:17",NULL,3227975504
33997186,76102837,"2018-05-01 02:40:17",NULL,3227975504
33997187,76102839,"2018-05-01 02:40:07",NULL,3227975248
33997188,76102840,"2018-05-01 01:45:43",NULL,3227975505
33997189,76102841,"2018-05-01 01:45:42",NULL,3227975504
33997190,76102845,"2018-05-01 02:50:53",NULL,3227975504
33997191,76102847,"2018-05-01 02:51:11",NULL,3227975504
33997192,76102850,"2018-05-01 02:51:11",NULL,3227975504
33997193,76102851,"2018-05-01 02:50:53",NULL,3227975504
33997194,76102852,"2018-05-01 02:50:52",NULL,3227975504
33997195,76102853,"2018-05-01 02:50:29",NULL,3227975504
33997196,76102854,"2018-05-01 02:50:29",NULL,3227975504
33997197,76102856,"2018-05-01 02:50:19",NULL,3227975248
33997198,76102858,"2018-05-01 02:51:36",NULL,3227975504
33997199,76102859,"2018-05-01 02:51:24",NULL,3227975249
33997200,76102861,"2018-05-01 02:51:36",NULL,3227975504
33997201,76102862,"2018-05-01 02:51:45",NULL,3227975504
33997202,76102863,"2018-05-01 02:51:20",NULL,3227975504
33997203,76102864,"2018-05-01 02:51:46",NULL,3227975504
33997204,76102865,"2018-05-01 02:51:22",NULL,3227975504
33997205,76102866,"2018-05-01 02:51:20",NULL,3227975504
33997206,76102868,"2018-05-01 02:51:22",NULL,3227975504
33997207,76102871,"2018-05-01 02:52:42",NULL,3227975249
33997208,76102872,"2018-05-01 02:52:44",NULL,3227975248
33997209,76102873,"2018-05-01 02:52:58",NULL,3227975249
33997210,76102874,"2018-05-01 02:53:25",NULL,3227975248
33997211,76102875,"2018-05-01 02:53:21",NULL,3227975248
33997212,76102876,"2018-05-01 02:54:27",NULL,1654599240
33997213,76102877,"2018-05-01 02:53:53",NULL,3227975248
33997214,76102879,"2018-05-01 02:54:05",NULL,3227975504
33997215,76102880,"2018-05-01 02:54:05",NULL,3227975504
33997216,76102882,"2018-05-01 02:54:35",NULL,3227975248
33997217,76102883,"2018-05-01 02:54:33",NULL,3227975249
33997218,76102884,"2018-05-01 02:54:28",NULL,1654599249
33997219,76102887,"2018-05-01 02:55:21",NULL,3227975504
33997220,76102889,"2018-05-01 02:55:22",NULL,3227975504
33997221,76102892,"2018-05-01 02:55:29",NULL,3227975485
33997222,76102893,"2018-05-01 02:55:46",NULL,3227975485
33997223,76102894,"2018-05-01 02:58:09",NULL,3227975504
33997224,76102895,"2018-05-01 02:58:08",NULL,3227975504
33997225,76102898,"2018-05-01 02:58:16",NULL,3227975249
33997226,76102900,"2018-05-01 02:58:25",NULL,3227975505
33997227,76102901,"2018-05-01 02:58:25",NULL,3227975505
33997228,76102902,"2018-05-01 03:01:45",NULL,3227975248
33997229,76102903,"2018-05-01 03:01:53",NULL,3227975504
33997230,76102907,"2018-05-01 03:01:52",NULL,3227975504
33997231,76102908,"2018-05-01 03:01:53",NULL,3227975504
33997232,76102911,"2018-05-01 02:55:07",NULL,3227975249
33997233,76102912,"2018-05-01 03:02:21",NULL,3227975248
33997234,76102913,"2018-05-01 02:55:08",NULL,3227975248
33997235,76102914,"2018-05-01 03:02:30",NULL,3227975504
33997236,76102918,"2018-05-01 03:02:30",NULL,3227975504
33997237,76102919,"2018-05-01 03:02:28",NULL,3227975504
33997238,76102923,"2018-05-01 03:02:47",NULL,3227975504
33997239,76102924,"2018-05-01 03:03:59",NULL,3227975504
33997240,76102926,"2018-05-01 03:04:00",NULL,3227975504
33997241,76102928,"2018-05-01 03:04:37",NULL,3227975249
33997242,76102930,"2018-05-01 03:04:48",NULL,1654599249
33997243,76102931,"2018-05-01 03:04:47",NULL,3227975505
33997244,76102932,"2018-05-01 03:04:56",NULL,3227975249
33997245,76102933,"2018-05-01 03:04:04",NULL,3227975504
33997246,76102934,"2018-05-01 03:04:06",NULL,3227975504
33997247,76102938,"2018-05-01 03:06:49",NULL,3227975485
33997248,76102939,"2018-05-01 03:07:58",NULL,3227975504
33997249,76102942,"2018-05-01 03:07:58",NULL,3227975504
33997250,76102944,"2018-05-01 03:06:22",NULL,3227975505
33997251,76102945,"2018-05-01 03:10:14",NULL,1654599240
33997252,76102945,"2018-05-01 03:10:14",NULL,1654599248
33997253,76102947,"2018-05-01 03:10:16",NULL,1654599248
33997254,76102948,"2018-05-01 03:10:15",NULL,1654599249
33997255,76102949,"2018-05-01 03:11:00",NULL,3227975504
33997256,76102951,"2018-05-01 03:11:01",NULL,3227975504
33997257,76102953,"2018-05-01 03:12:03",NULL,3227975249
33997258,76102954,"2018-05-01 03:12:29",NULL,3227975505
33997259,76102955,"2018-05-01 03:12:29",NULL,3227975505
33997260,76102956,"2018-05-01 03:12:20",NULL,3227975249
33997261,76102960,"2018-05-01 03:09:57",NULL,3227975485
33997262,76102961,"2018-05-01 03:11:54",NULL,3227975485
33997263,76102962,"2018-05-01 02:51:17",NULL,3227975504
33997264,76102963,"2018-05-01 02:51:17",NULL,3227975504
33997265,76102965,"2018-05-01 02:51:07",NULL,3227975248
33997266,76102967,"2018-05-01 03:10:24",NULL,3227975499
33997267,76102967,"2018-05-01 03:10:24",NULL,3227975504
33997268,76102968,"2018-05-01 03:15:15",NULL,3227975249
33997269,76102969,"2018-05-01 03:15:13",NULL,3227975249
33997270,76102970,"2018-05-01 03:15:22",NULL,3227975248
33997271,76102971,"2018-05-01 03:15:22",NULL,3227975248
33997272,76102972,"2018-05-01 03:15:22",NULL,3227975248
33997273,76102973,"2018-05-01 03:15:22",NULL,3227975248
33997274,76102974,"2018-05-01 03:15:22",NULL,3227975248
33997275,76102975,"2018-05-01 03:17:00",NULL,3227975249
33997276,76102976,"2018-05-01 03:17:01",NULL,3227975248
33997277,76102977,"2018-05-01 03:15:20",NULL,3227975249
33997278,76102978,"2018-05-01 03:15:22",NULL,3227975248
33997279,76102980,"2018-05-01 03:21:59",NULL,3227975504
33997280,76102981,"2018-05-01 03:21:59",NULL,3227975504
33997281,76102982,"2018-05-01 03:22:08",NULL,3227975249
33997282,76102985,"2018-05-01 03:22:17",NULL,1654599248
33997283,76102986,"2018-05-01 03:22:27",NULL,3227975505
33997284,76102988,"2018-05-01 03:20:51",NULL,3227975504
33997285,76102990,"2018-05-01 03:20:53",NULL,3227975504
33997286,76102991,"2018-05-01 03:22:31",NULL,3227975249
33997287,76102996,"2018-05-01 03:22:28",NULL,1654599248
33997288,76102997,"2018-05-01 03:22:41",NULL,1654599248
33997289,76102998,"2018-05-01 03:22:34",NULL,3227975249
33997290,76102999,"2018-05-01 03:22:34",NULL,3227975249
33997291,76103000,"2018-05-01 03:22:34",NULL,3227975249
33997292,76103001,"2018-05-01 03:22:34",NULL,3227975249
33997293,76103002,"2018-05-01 03:22:34",NULL,3227975249
33997294,76103003,"2018-05-01 03:22:34",NULL,3227975249
33997295,76103004,"2018-05-01 03:22:34",NULL,3227975249
33997296,76103005,"2018-05-01 03:22:34",NULL,3227975249
33997297,76103006,"2018-05-01 03:22:34",NULL,3227975249
33997298,76103007,"2018-05-01 03:15:34",NULL,3227975504
33997299,76103008,"2018-05-01 03:15:36",NULL,3227975504
33997300,76103013,"2018-05-01 03:22:51",NULL,3227975505
33997301,76103014,"2018-05-01 03:22:52",NULL,3227975505
33997302,76103015,"2018-05-01 03:23:35",NULL,3227975249
33997303,76103018,"2018-05-01 03:23:38",NULL,3227975504
33997304,76103019,"2018-05-01 03:23:38",NULL,3227975504
33997305,76103020,"2018-05-01 03:24:23",NULL,3227975496
33997306,76103022,"2018-05-01 03:24:23",NULL,3227975496
33997307,76103023,"2018-05-01 03:24:22",NULL,1654599249
33997308,76103024,"2018-05-01 03:26:21",NULL,1654599240
33997309,76103025,"2018-05-01 03:22:32",NULL,3227975249
33997310,76103027,"2018-05-01 03:22:34",NULL,3227975249
33997311,76103028,"2018-05-01 03:26:22",NULL,1654599248
33997312,76103029,"2018-05-01 03:26:22",NULL,1654599249
33997313,76103030,"2018-05-01 03:27:34",NULL,3227975505
33997314,76103034,"2018-05-01 03:30:05",NULL,3227975249
33997315,76103035,"2018-05-01 03:29:59",NULL,3227975504
33997316,76103036,"2018-05-01 03:30:00",NULL,3227975504
33997317,76103037,"2018-05-01 03:30:43",NULL,3227975248
33997318,76103038,"2018-05-01 03:30:42",NULL,3227975249
33997319,76103039,"2018-05-01 03:32:27",NULL,3227975249
33997320,76103040,"2018-05-01 03:34:47",NULL,3227975504
33997321,76103042,"2018-05-01 03:34:47",NULL,3227975504
33997322,76103043,"2018-05-01 03:35:05",NULL,3227975485
33997323,76103046,"2018-05-01 03:36:15",NULL,1654599248
33997324,76103047,"2018-05-01 03:36:06",NULL,3227975249
33997325,76103050,"2018-05-01 03:38:07",NULL,3227975249
33997326,76103051,"2018-05-01 03:38:19",NULL,3227975504
33997327,76103052,"2018-05-01 03:38:19",NULL,3227975504
33997328,76103053,"2018-05-01 03:39:03",NULL,3227975249
33997329,76103055,"2018-05-01 03:39:13",NULL,3227975504
33997330,76103056,"2018-05-01 03:39:13",NULL,3227975504
33997331,76103057,"2018-05-01 03:40:24",NULL,3227975249
33997332,76103058,"2018-05-01 03:40:24",NULL,3227975248
33997333,76103059,"2018-05-01 03:37:56",NULL,3227975485
33997334,76103060,"2018-05-01 03:36:37",NULL,3227975485
33997335,76103063,"2018-05-01 03:40:41",NULL,3227975249
33997336,76103064,"2018-05-01 03:41:06",NULL,3227975248
33997337,76103065,"2018-05-01 03:40:39",NULL,3227975249
33997338,76103066,"2018-05-01 03:41:48",NULL,3227975504
33997339,76103067,"2018-05-01 03:41:48",NULL,3227975504
33997340,76103069,"2018-05-01 03:41:40",NULL,3227975248
33997341,76103070,"2018-05-01 03:41:54",NULL,1654599240
33997342,76103070,"2018-05-01 03:41:54",NULL,1654599248
33997343,76103072,"2018-05-01 03:41:25",NULL,3227975249
33997344,76103073,"2018-05-01 03:41:25",NULL,3227975249
33997345,76103074,"2018-05-01 03:41:25",NULL,3227975249
33997346,76103075,"2018-05-01 03:41:25",NULL,3227975249
33997347,76103076,"2018-05-01 03:41:25",NULL,3227975249
33997348,76103077,"2018-05-01 03:41:25",NULL,3227975249
33997349,76103078,"2018-05-01 03:41:25",NULL,3227975249
33997350,76103079,"2018-05-01 03:41:25",NULL,3227975249
33997351,76103080,"2018-05-01 03:41:25",NULL,3227975249
33997352,76103081,"2018-05-01 03:41:25",NULL,3227975249
33997353,76103082,"2018-05-01 03:41:25",NULL,3227975249
33997354,76103083,"2018-05-01 03:41:23",NULL,3227975249
33997355,76103084,"2018-05-01 03:41:25",NULL,3227975249
33997356,76103085,"2018-05-01 03:42:06",NULL,3227975249
33997357,76103086,"2018-05-01 03:42:02",NULL,3227975504
33997358,76103087,"2018-05-01 03:42:03",NULL,3227975504
33997359,76103090,"2018-05-01 03:41:56",NULL,1654599248
33997360,76103091,"2018-05-01 03:41:55",NULL,1654599249
33997361,76103092,"2018-05-01 03:41:49",NULL,3227975504
33997362,76103093,"2018-05-01 03:41:37",NULL,3227975248
33997363,76103094,"2018-05-01 03:41:49",NULL,3227975504
33997364,76103095,"2018-05-01 03:43:21",NULL,3227975504
33997365,76103096,"2018-05-01 03:43:21",NULL,3227975504
33997366,76103097,"2018-05-01 03:42:59",NULL,3227975504
33997367,76103098,"2018-05-01 03:42:59",NULL,3227975504
33997368,76103101,"2018-05-01 03:43:13",NULL,3227975248
33997369,76103105,"2018-05-01 03:43:11",NULL,3227975248
33997370,76103106,"2018-05-01 03:43:21",NULL,3227975504
33997371,76103107,"2018-05-01 03:43:21",NULL,3227975504
33997372,76103108,"2018-05-01 03:44:43",NULL,3227975249
33997373,76103109,"2018-05-01 03:43:58",NULL,3227975249
33997374,76103111,"2018-05-01 03:44:08",NULL,3227975504
33997375,76103112,"2018-05-01 03:44:08",NULL,3227975504
33997376,76103113,"2018-05-01 03:50:02",NULL,3227975249
33997377,76103114,"2018-05-01 03:50:02",NULL,3227975248
33997378,76103115,"2018-05-01 03:50:39",NULL,3227975249
33997379,76103116,"2018-05-01 03:50:39",NULL,3227975249
33997380,76103117,"2018-05-01 03:50:39",NULL,3227975249
33997381,76103118,"2018-05-01 03:50:39",NULL,3227975249
33997382,76103119,"2018-05-01 03:50:39",NULL,3227975249
33997383,76103120,"2018-05-01 03:50:39",NULL,3227975249
33997384,76103121,"2018-05-01 03:50:39",NULL,3227975249
33997385,76103122,"2018-05-01 03:50:39",NULL,3227975249
33997386,76103123,"2018-05-01 03:50:39",NULL,3227975249
33997387,76103124,"2018-05-01 03:50:39",NULL,3227975249
33997388,76103125,"2018-05-01 03:50:39",NULL,3227975249
33997389,76103126,"2018-05-01 03:51:28",NULL,3227975504
33997390,76103128,"2018-05-01 03:51:29",NULL,3227975504
33997391,76103130,"2018-05-01 03:50:38",NULL,3227975249
33997392,76103131,"2018-05-01 03:50:39",NULL,3227975249
33997393,76103132,"2018-05-01 03:55:48",NULL,3227975504
33997394,76103133,"2018-05-01 03:55:48",NULL,3227975504
33997395,76103134,"2018-05-01 03:55:36",NULL,3227975249
33997396,76103136,"2018-05-01 03:58:01",NULL,1654599240
33997397,76103136,"2018-05-01 03:58:01",NULL,1654599248
33997398,76103138,"2018-05-01 03:58:23",NULL,3227975504
33997399,76103141,"2018-05-01 03:58:02",NULL,1654599249
33997400,76103142,"2018-05-01 03:58:24",NULL,3227975504
33997401,76103144,"2018-05-01 03:59:27",NULL,3227975504
33997402,76103145,"2018-05-01 03:59:27",NULL,3227975504
33997403,76103147,"2018-05-01 03:59:18",NULL,3227975248
33997404,76103148,"2018-05-01 03:59:41",NULL,3227975249
33997405,76103149,"2018-05-01 03:59:42",NULL,3227975248
33997406,76103150,"2018-05-01 04:00:01",NULL,3227975505
33997407,76103152,"2018-05-01 03:59:53",NULL,3227975248
33997408,76103155,"2018-05-01 03:59:27",NULL,3227975504
33997409,76103156,"2018-05-01 04:00:12",NULL,1654599249
33997410,76103157,"2018-05-01 03:59:27",NULL,3227975504
33997411,76103159,"2018-05-01 04:00:12",NULL,3227975249
33997412,76103160,"2018-05-01 04:00:13",NULL,3227975248
33997413,76103158,"2018-05-01 04:00:38",NULL,3227975504
33997414,76103163,"2018-05-01 03:59:15",NULL,3227975248
33997415,76103164,"2018-05-01 04:00:24",NULL,3227975248
33997416,76103165,"2018-05-01 04:00:30",NULL,3227975248
33997417,76103167,"2018-05-01 04:00:38",NULL,3227975504
33997418,76103168,"2018-05-01 03:59:57",NULL,3227975243
33997419,76103168,"2018-05-01 03:59:57",NULL,3227975248
33997420,76103170,"2018-05-01 04:00:32",NULL,3227975505
33997421,76103171,"2018-05-01 04:00:38",NULL,3227975504
33997422,76103174,"2018-05-01 04:00:38",NULL,3227975504
33997423,76103176,"2018-05-01 04:00:57",NULL,3227975504
33997424,76103177,"2018-05-01 04:00:27",NULL,3227975248
33997425,76103179,"2018-05-01 04:00:48",NULL,3227975248
33997426,76103180,"2018-05-01 04:00:57",NULL,3227975504
33997427,76103181,"2018-05-01 04:00:43",NULL,1654599249
33997428,76103182,"2018-05-01 04:01:01",NULL,1654599240
33997429,76103182,"2018-05-01 04:01:01",NULL,1654599248
33997430,76103184,"2018-05-01 04:00:34",NULL,3227975248
33997431,76103185,"2018-05-01 04:00:57",NULL,3227975504
33997432,76103186,"2018-05-01 04:00:57",NULL,3227975504
33997433,76103188,"2018-05-01 04:00:47",NULL,3227975248
33997434,76103189,"2018-05-01 03:58:49",NULL,3227975485
33997435,76103190,"2018-05-01 03:57:57",NULL,3227975485
