"ID","cdr_ID","calldate","time","SIPrequest_id","SIPresponse_id","SIPresponseNum"
101321325,76100359,"2018-05-01 00:00:01",11378906,1,NULL,NULL
101321326,76100359,"2018-05-01 00:00:01",11378910,1,NULL,NULL
101321327,76100359,"2018-05-01 00:00:01",11379847,1,NULL,NULL
101321328,76100359,"2018-05-01 00:00:01",11379851,1,NULL,NULL
101321329,76100360,"2018-05-01 00:00:03",9993849,1,NULL,NULL
101321330,76100360,"2018-05-01 00:00:03",9993854,1,NULL,NULL
101321331,76100360,"2018-05-01 00:00:03",9994502,1,NULL,NULL
101321332,76100360,"2018-05-01 00:00:03",9994507,1,NULL,NULL
101321354,76100372,"2018-05-01 00:00:41",4836724,1,NULL,NULL
101321373,76100384,"2018-05-01 00:00:25",13259646,1,NULL,NULL
101321374,76100384,"2018-05-01 00:00:25",13259651,1,NULL,NULL
101321375,76100384,"2018-05-01 00:00:25",13260784,1,NULL,NULL
101321376,76100384,"2018-05-01 00:00:25",13260792,1,NULL,NULL
101321377,76100387,"2018-05-01 00:00:41",4836653,1,NULL,NULL
101321378,76100387,"2018-05-01 00:00:41",4836660,1,NULL,NULL
101321379,76100387,"2018-05-01 00:00:41",4837605,1,NULL,NULL
101321380,76100387,"2018-05-01 00:00:41",4837610,1,NULL,NULL
101321389,76100396,"2018-05-01 00:00:56",3097177,1,NULL,NULL
101321390,76100396,"2018-05-01 00:00:56",3101275,1,NULL,NULL
101321391,76100404,"2018-05-01 00:00:56",3097188,1,NULL,NULL
101321392,76100404,"2018-05-01 00:00:56",3097194,1,NULL,NULL
101321393,76100404,"2018-05-01 00:00:56",3101168,1,NULL,NULL
101321394,76100404,"2018-05-01 00:00:56",3101172,1,NULL,NULL
101321415,76100417,"2018-05-01 00:00:47",13562432,1,NULL,NULL
101321416,76100417,"2018-05-01 00:00:47",13562437,1,NULL,NULL
101321417,76100417,"2018-05-01 00:00:47",13563858,1,NULL,NULL
101321418,76100417,"2018-05-01 00:00:47",13563864,1,NULL,NULL
101321419,76100418,"2018-05-01 00:00:23",45358934,1,NULL,NULL
101321420,76100418,"2018-05-01 00:00:23",45358940,1,NULL,NULL
101321421,76100418,"2018-05-01 00:00:23",45361007,1,NULL,NULL
101321422,76100418,"2018-05-01 00:00:23",45361015,1,NULL,NULL
101321427,76100420,"2018-05-01 00:00:40",27768250,1,NULL,NULL
101321428,76100420,"2018-05-01 00:00:40",27768255,1,NULL,NULL
101321429,76100420,"2018-05-01 00:00:40",27769900,1,NULL,NULL
101321430,76100420,"2018-05-01 00:00:40",27769906,1,NULL,NULL
101321449,76100433,"2018-05-01 00:00:48",3035902,1,NULL,NULL
101321450,76100433,"2018-05-01 00:00:48",3035908,1,NULL,NULL
101321451,76100434,"2018-05-01 00:00:31",27767425,1,NULL,NULL
101321452,76100434,"2018-05-01 00:00:31",27767431,1,NULL,NULL
101321453,76100435,"2018-05-01 00:00:30",29129787,1,NULL,NULL
101321454,76100435,"2018-05-01 00:00:30",29129793,1,NULL,NULL
101321455,76100435,"2018-05-01 00:00:30",29130609,1,NULL,NULL
101321456,76100435,"2018-05-01 00:00:30",29130615,1,NULL,NULL
101321457,76100436,"2018-05-01 00:00:33",17804192,1,NULL,NULL
101321458,76100436,"2018-05-01 00:00:33",17804197,1,NULL,NULL
101321459,76100436,"2018-05-01 00:00:33",17808215,1,NULL,NULL
101321460,76100436,"2018-05-01 00:00:33",17808221,1,NULL,NULL
101321468,76100442,"2018-05-01 00:00:47",13562583,1,NULL,NULL
101321469,76100443,"2018-05-01 00:00:23",45359238,1,NULL,NULL
101321471,76100445,"2018-05-01 00:00:40",27767414,1,NULL,NULL
101321472,76100445,"2018-05-01 00:00:40",27768373,1,NULL,NULL
101321476,76100451,"2018-05-01 00:01:10",7073995,1,NULL,NULL
101321477,76100451,"2018-05-01 00:01:10",7074001,1,NULL,NULL
101321478,76100451,"2018-05-01 00:01:10",7074662,1,NULL,NULL
101321479,76100451,"2018-05-01 00:01:10",7074669,1,NULL,NULL
101321480,76100454,"2018-05-01 00:01:10",7074687,1,NULL,NULL
101321489,76100457,"2018-05-01 00:00:32",43573275,1,NULL,NULL
101321490,76100457,"2018-05-01 00:00:32",43573281,1,NULL,NULL
101321491,76100457,"2018-05-01 00:00:32",43574074,1,NULL,NULL
101321492,76100457,"2018-05-01 00:00:32",43574079,1,NULL,NULL
101321501,76100461,"2018-05-01 00:01:17",8878314,1,NULL,NULL
101321502,76100461,"2018-05-01 00:01:17",8878319,1,NULL,NULL
101321503,76100461,"2018-05-01 00:01:17",8879104,1,NULL,NULL
101321504,76100461,"2018-05-01 00:01:17",8879109,1,NULL,NULL
101321505,76100462,"2018-05-01 00:01:17",8047434,1,NULL,NULL
101321506,76100462,"2018-05-01 00:01:17",8047441,1,NULL,NULL
101321507,76100462,"2018-05-01 00:01:17",8048083,1,NULL,NULL
101321508,76100462,"2018-05-01 00:01:17",8048090,1,NULL,NULL
101321513,76100464,"2018-05-01 00:01:36",2708859,1,NULL,NULL
101321514,76100464,"2018-05-01 00:01:36",2708861,1,NULL,NULL
101321515,76100464,"2018-05-01 00:01:36",2709604,1,NULL,NULL
101321516,76100464,"2018-05-01 00:01:36",2709608,1,NULL,NULL
101321517,76100465,"2018-05-01 00:00:23",70877313,1,NULL,NULL
101321518,76100465,"2018-05-01 00:00:23",70877320,1,NULL,NULL
101321519,76100465,"2018-05-01 00:00:23",70878871,1,NULL,NULL
101321520,76100465,"2018-05-01 00:00:23",70878877,1,NULL,NULL
101321521,76100466,"2018-05-01 00:00:23",70877359,1,NULL,NULL
101321522,76100469,"2018-05-01 00:00:42",17748252,1,NULL,NULL
101321523,76100469,"2018-05-01 00:00:42",17748261,1,NULL,NULL
101321524,76100469,"2018-05-01 00:00:42",17748901,1,NULL,NULL
101321525,76100469,"2018-05-01 00:00:42",17748903,1,NULL,NULL
101321526,76100469,"2018-05-01 00:00:42",17804152,1,NULL,NULL
101321527,76100469,"2018-05-01 00:00:42",17804159,1,NULL,NULL
101321528,76100469,"2018-05-01 00:00:42",17805084,1,NULL,NULL
101321529,76100469,"2018-05-01 00:00:42",17805159,1,NULL,NULL
101321530,76100470,"2018-05-01 00:01:13",39915251,1,NULL,NULL
101321531,76100470,"2018-05-01 00:01:13",39915260,1,NULL,NULL
101321532,76100470,"2018-05-01 00:01:13",39916015,1,NULL,NULL
101321533,76100470,"2018-05-01 00:01:13",39916023,1,NULL,NULL
101321534,76100471,"2018-05-01 00:01:52",7313803,1,NULL,NULL
101321535,76100471,"2018-05-01 00:01:52",7313809,1,NULL,NULL
101321536,76100471,"2018-05-01 00:01:52",7314621,1,NULL,NULL
101321537,76100471,"2018-05-01 00:01:52",7314628,1,NULL,NULL
101321538,76100472,"2018-05-01 00:00:32",70763010,1,NULL,NULL
101321539,76100472,"2018-05-01 00:00:32",70763015,1,NULL,NULL
101321540,76100472,"2018-05-01 00:00:32",70763881,1,NULL,NULL
101321541,76100472,"2018-05-01 00:00:32",70763889,1,NULL,NULL
101321542,76100473,"2018-05-01 00:00:53",53248037,1,NULL,NULL
101321543,76100473,"2018-05-01 00:00:53",53248042,1,NULL,NULL
101321544,76100474,"2018-05-01 00:00:52",55032178,1,NULL,NULL
101321545,76100474,"2018-05-01 00:00:52",55032183,1,NULL,NULL
101321546,76100474,"2018-05-01 00:00:52",55033334,1,NULL,NULL
101321547,76100474,"2018-05-01 00:00:52",55033343,1,NULL,NULL
101321548,76100475,"2018-05-01 00:01:01",42684332,1,NULL,NULL
101321549,76100475,"2018-05-01 00:01:01",42684335,1,NULL,NULL
101321550,76100475,"2018-05-01 00:01:01",42685034,1,NULL,NULL
101321551,76100475,"2018-05-01 00:01:01",42685040,1,NULL,NULL
101321552,76100476,"2018-05-01 00:01:04",39915284,1,NULL,NULL
101321553,76100476,"2018-05-01 00:01:04",39915291,1,NULL,NULL
101321555,76100478,"2018-05-01 00:01:02",53188232,1,NULL,NULL
101321556,76100478,"2018-05-01 00:01:02",53188983,1,NULL,NULL
101321557,76100480,"2018-05-01 00:00:42",17748081,1,NULL,NULL
101321558,76100480,"2018-05-01 00:00:42",17748896,1,NULL,NULL
101321559,76100480,"2018-05-01 00:00:42",17804030,1,NULL,NULL
101321560,76100480,"2018-05-01 00:00:42",17805053,1,NULL,NULL
101321561,76100481,"2018-05-01 00:01:52",7313731,1,NULL,NULL
101321562,76100482,"2018-05-01 00:01:13",39915214,1,NULL,NULL
101321563,76100482,"2018-05-01 00:01:13",39916056,1,NULL,NULL
101321568,76100487,"2018-05-01 00:01:02",53188126,1,NULL,NULL
101321569,76100487,"2018-05-01 00:01:02",53188131,1,NULL,NULL
101321570,76100487,"2018-05-01 00:01:02",53188893,1,NULL,NULL
101321571,76100487,"2018-05-01 00:01:02",53188900,1,NULL,NULL
101321580,76100490,"2018-05-01 00:01:53",10694697,1,NULL,NULL
101321581,76100490,"2018-05-01 00:01:53",10694703,1,NULL,NULL
101321582,76100490,"2018-05-01 00:01:53",10695660,1,NULL,NULL
101321583,76100490,"2018-05-01 00:01:53",10695665,1,NULL,NULL
101321584,76100490,"2018-05-01 00:01:53",10696873,1,NULL,NULL
101321585,76100490,"2018-05-01 00:01:53",10696876,1,NULL,NULL
101321590,76100492,"2018-05-01 00:01:41",31238365,1,NULL,NULL
101321591,76100492,"2018-05-01 00:01:41",31238376,1,NULL,NULL
101321592,76100492,"2018-05-01 00:01:41",31239348,1,NULL,NULL
101321593,76100492,"2018-05-01 00:01:41",31239355,1,NULL,NULL
101321598,76100495,"2018-05-01 00:02:02",11513679,1,NULL,NULL
101321599,76100495,"2018-05-01 00:02:02",11513688,1,NULL,NULL
101321600,76100495,"2018-05-01 00:02:02",11514710,1,NULL,NULL
101321601,76100495,"2018-05-01 00:02:02",11514720,1,NULL,NULL
101321603,76100498,"2018-05-01 00:01:41",31238451,1,NULL,NULL
101321605,76100501,"2018-05-01 00:02:02",11513790,1,NULL,NULL
101321610,76100504,"2018-05-01 00:00:27",106481782,1,NULL,NULL
101321611,76100504,"2018-05-01 00:00:27",106481785,1,NULL,NULL
101321612,76100504,"2018-05-01 00:00:27",106483762,1,NULL,NULL
101321613,76100504,"2018-05-01 00:00:27",106483767,1,NULL,NULL
101321614,76100505,"2018-05-01 00:01:32",49726514,1,NULL,NULL
101321615,76100505,"2018-05-01 00:01:32",49726523,1,NULL,NULL
101321616,76100505,"2018-05-01 00:01:32",49727243,1,NULL,NULL
101321617,76100505,"2018-05-01 00:01:32",49727252,1,NULL,NULL
101321618,76100506,"2018-05-01 00:01:35",46833198,1,NULL,NULL
101321619,76100506,"2018-05-01 00:01:35",46833204,1,NULL,NULL
101321620,76100506,"2018-05-01 00:01:35",46834387,1,NULL,NULL
101321621,76100506,"2018-05-01 00:01:35",46834391,1,NULL,NULL
101321622,76100507,"2018-05-01 00:01:24",67226889,1,NULL,NULL
101321623,76100507,"2018-05-01 00:01:24",67226897,1,NULL,NULL
101321624,76100507,"2018-05-01 00:01:24",67227786,1,NULL,NULL
101321625,76100507,"2018-05-01 00:01:24",67227793,1,NULL,NULL
101321626,76100508,"2018-05-01 00:01:32",49726439,1,NULL,NULL
101321627,76100509,"2018-05-01 00:01:35",46832848,1,NULL,NULL
101321628,76100510,"2018-05-01 00:01:24",67226760,1,NULL,NULL
101321629,76100512,"2018-05-01 00:01:48",35031606,1,NULL,NULL
101321630,76100512,"2018-05-01 00:01:48",35031609,1,NULL,NULL
101321631,76100512,"2018-05-01 00:01:48",35032446,1,NULL,NULL
101321632,76100512,"2018-05-01 00:01:48",35032455,1,NULL,NULL
101321633,76100513,"2018-05-01 00:01:49",33418039,1,NULL,NULL
101321634,76100513,"2018-05-01 00:01:49",33418045,1,NULL,NULL
101321635,76100513,"2018-05-01 00:01:49",33418937,1,NULL,NULL
101321636,76100513,"2018-05-01 00:01:49",33418941,1,NULL,NULL
101321637,76100515,"2018-05-01 00:01:04",105015030,1,NULL,NULL
101321638,76100515,"2018-05-01 00:01:04",105015036,1,NULL,NULL
101321639,76100515,"2018-05-01 00:01:04",105016151,1,NULL,NULL
101321640,76100516,"2018-05-01 00:01:04",105014976,1,NULL,NULL
101321641,76100515,"2018-05-01 00:01:04",105016159,1,NULL,NULL
101321642,76100518,"2018-05-01 00:01:41",68181923,1,NULL,NULL
101321643,76100520,"2018-05-01 00:01:41",68182070,1,NULL,NULL
101321644,76100520,"2018-05-01 00:01:41",68182079,1,NULL,NULL
101321645,76100520,"2018-05-01 00:01:41",68182966,1,NULL,NULL
101321646,76100520,"2018-05-01 00:01:41",68182973,1,NULL,NULL
101321647,76100532,"2018-05-01 00:02:29",18424162,1,NULL,NULL
101321648,76100532,"2018-05-01 00:02:29",18424169,1,NULL,NULL
101321649,76100532,"2018-05-01 00:02:29",18424999,1,NULL,NULL
101321650,76100532,"2018-05-01 00:02:29",18425005,1,NULL,NULL
101321651,76100533,"2018-05-01 00:01:20",104461552,1,NULL,NULL
101321652,76100533,"2018-05-01 00:01:20",104461558,1,NULL,NULL
101321653,76100533,"2018-05-01 00:01:20",104462295,1,NULL,NULL
101321654,76100533,"2018-05-01 00:01:20",104462301,1,NULL,NULL
101321655,76100535,"2018-05-01 00:01:22",103106357,1,NULL,NULL
101321656,76100535,"2018-05-01 00:01:22",103106364,1,NULL,NULL
101321657,76100537,"2018-05-01 00:02:28",50018044,1,NULL,NULL
101321658,76100537,"2018-05-01 00:02:28",50018051,1,NULL,NULL
101321659,76100537,"2018-05-01 00:02:28",50018743,1,NULL,NULL
101321660,76100537,"2018-05-01 00:02:28",50018748,1,NULL,NULL
101321661,76100538,"2018-05-01 00:01:30",103106457,1,NULL,NULL
101321662,76100538,"2018-05-01 00:01:30",103106464,1,NULL,NULL
101321663,76100538,"2018-05-01 00:01:30",103107273,1,NULL,NULL
101321664,76100538,"2018-05-01 00:01:30",103107282,1,NULL,NULL
101321665,76100539,"2018-05-01 00:02:28",50018178,1,NULL,NULL
101321666,76100540,"2018-05-01 00:01:30",103106343,1,NULL,NULL
101321667,76100540,"2018-05-01 00:01:30",103107218,1,NULL,NULL
101321672,76100542,"2018-05-01 00:00:11",188020322,1,NULL,NULL
101321673,76100542,"2018-05-01 00:00:11",188020328,1,NULL,NULL
101321674,76100543,"2018-05-01 00:00:10",189148235,1,NULL,NULL
101321675,76100543,"2018-05-01 00:00:10",189148241,1,NULL,NULL
101321676,76100543,"2018-05-01 00:00:10",189149124,1,NULL,NULL
101321677,76100543,"2018-05-01 00:00:10",189149130,1,NULL,NULL
101321681,76100546,"2018-05-01 00:02:50",34322114,1,NULL,NULL
101321682,76100547,"2018-05-01 00:00:19",188020252,1,NULL,NULL
101321683,76100547,"2018-05-01 00:00:19",188020857,1,NULL,NULL
101321685,76100548,"2018-05-01 00:00:19",188020480,1,NULL,NULL
101321687,76100548,"2018-05-01 00:00:19",188020488,1,NULL,NULL
101321688,76100548,"2018-05-01 00:00:19",188021188,1,NULL,NULL
101321689,76100548,"2018-05-01 00:00:19",188021192,1,NULL,NULL
101321694,76100552,"2018-05-01 00:02:50",34322240,1,NULL,NULL
101321695,76100552,"2018-05-01 00:02:50",34322249,1,NULL,NULL
101321696,76100552,"2018-05-01 00:02:50",34323042,1,NULL,NULL
101321697,76100552,"2018-05-01 00:02:50",34323048,1,NULL,NULL
101321712,76100559,"2018-05-01 00:03:11",30650052,1,NULL,NULL
101321713,76100559,"2018-05-01 00:03:11",30650060,1,NULL,NULL
101321714,76100559,"2018-05-01 00:03:11",30650824,1,NULL,NULL
101321715,76100559,"2018-05-01 00:03:11",30650832,1,NULL,NULL
101321716,76100561,"2018-05-01 00:03:03",30650177,1,NULL,NULL
101321717,76100561,"2018-05-01 00:03:03",30650181,1,NULL,NULL
101321718,76100564,"2018-05-01 00:03:00",33049580,1,NULL,NULL
101321719,76100564,"2018-05-01 00:03:00",33049586,1,NULL,NULL
101321720,76100564,"2018-05-01 00:03:00",33050427,1,NULL,NULL
101321721,76100564,"2018-05-01 00:03:00",33050434,1,NULL,NULL
101321722,76100565,"2018-05-01 00:03:11",30649889,1,NULL,NULL
101321723,76100565,"2018-05-01 00:03:11",30650901,1,NULL,NULL
101321724,76100567,"2018-05-01 00:02:07",100925816,1,NULL,NULL
101321725,76100567,"2018-05-01 00:02:07",100925822,1,NULL,NULL
101321726,76100567,"2018-05-01 00:02:07",100926608,1,NULL,NULL
101321727,76100567,"2018-05-01 00:02:07",100926614,1,NULL,NULL
101321728,76100568,"2018-05-01 00:02:09",98969760,1,NULL,NULL
101321729,76100568,"2018-05-01 00:02:09",98969768,1,NULL,NULL
101321738,76100571,"2018-05-01 00:03:35",21670320,1,NULL,NULL
101321739,76100571,"2018-05-01 00:03:35",21670327,1,NULL,NULL
101321740,76100571,"2018-05-01 00:03:35",21670964,1,NULL,NULL
101321741,76100571,"2018-05-01 00:03:35",21670972,1,NULL,NULL
101321742,76100572,"2018-05-01 00:02:18",98970103,1,NULL,NULL
101321743,76100572,"2018-05-01 00:02:18",98971062,1,NULL,NULL
101321744,76100573,"2018-05-01 00:02:18",98970106,1,NULL,NULL
101321745,76100573,"2018-05-01 00:02:18",98970114,1,NULL,NULL
101321746,76100573,"2018-05-01 00:02:18",98971007,1,NULL,NULL
101321747,76100573,"2018-05-01 00:02:18",98971012,1,NULL,NULL
101321748,76100574,"2018-05-01 00:03:46",23403966,1,NULL,NULL
101321749,76100574,"2018-05-01 00:03:46",23403970,1,NULL,NULL
101321750,76100574,"2018-05-01 00:03:46",23404619,1,NULL,NULL
101321751,76100574,"2018-05-01 00:03:46",23404625,1,NULL,NULL
101321752,76100576,"2018-05-01 00:03:25",50280912,1,NULL,NULL
101321753,76100576,"2018-05-01 00:03:25",50280919,1,NULL,NULL
101321754,76100576,"2018-05-01 00:03:25",50281595,1,NULL,NULL
101321755,76100576,"2018-05-01 00:03:25",50281602,1,NULL,NULL
101321756,76100577,"2018-05-01 00:02:45",95013305,1,NULL,NULL
101321757,76100577,"2018-05-01 00:02:45",95013310,1,NULL,NULL
101321758,76100577,"2018-05-01 00:02:45",95013911,1,NULL,NULL
101321759,76100577,"2018-05-01 00:02:45",95013915,1,NULL,NULL
101321760,76100578,"2018-05-01 00:01:57",160849007,1,NULL,NULL
101321761,76100578,"2018-05-01 00:01:57",160849014,1,NULL,NULL
101321762,76100578,"2018-05-01 00:01:57",160849758,1,NULL,NULL
101321763,76100578,"2018-05-01 00:01:57",160849763,1,NULL,NULL
101321764,76100579,"2018-05-01 00:03:23",81786641,1,NULL,NULL
101321765,76100580,"2018-05-01 00:04:22",23535617,1,NULL,NULL
101321766,76100581,"2018-05-01 00:03:23",81786359,1,NULL,NULL
101321767,76100581,"2018-05-01 00:03:23",81786365,1,NULL,NULL
101321768,76100581,"2018-05-01 00:03:23",81787174,1,NULL,NULL
101321769,76100581,"2018-05-01 00:03:23",81787180,1,NULL,NULL
101321770,76100582,"2018-05-01 00:04:22",23535584,1,NULL,NULL
101321771,76100582,"2018-05-01 00:04:22",23535591,1,NULL,NULL
101321772,76100582,"2018-05-01 00:04:22",23536381,1,NULL,NULL
101321773,76100582,"2018-05-01 00:04:22",23536388,1,NULL,NULL
101321774,76100583,"2018-05-01 00:02:49",120241470,1,NULL,NULL
101321775,76100583,"2018-05-01 00:02:49",120241477,1,NULL,NULL
101321776,76100583,"2018-05-01 00:02:49",120242320,1,NULL,NULL
101321777,76100583,"2018-05-01 00:02:49",120242326,1,NULL,NULL
101321778,76100584,"2018-05-01 00:03:43",60597899,1,NULL,NULL
101321779,76100584,"2018-05-01 00:03:43",60597907,1,NULL,NULL
101321780,76100585,"2018-05-01 00:03:41",62180379,1,NULL,NULL
101321781,76100585,"2018-05-01 00:03:41",62180382,1,NULL,NULL
101321782,76100586,"2018-05-01 00:03:50",62181626,1,NULL,NULL
101321783,76100586,"2018-05-01 00:03:50",62182365,1,NULL,NULL
101321784,76100587,"2018-05-01 00:03:51",60597737,1,NULL,NULL
101321785,76100587,"2018-05-01 00:03:51",60598724,1,NULL,NULL
101321786,76100588,"2018-05-01 00:04:10",48827222,1,NULL,NULL
101321787,76100589,"2018-05-01 00:04:13",46139809,1,NULL,NULL
101321788,76100593,"2018-05-01 00:03:50",62181638,1,NULL,NULL
101321789,76100593,"2018-05-01 00:03:50",62181644,1,NULL,NULL
101321790,76100593,"2018-05-01 00:03:50",62182249,1,NULL,NULL
101321791,76100593,"2018-05-01 00:03:50",62182257,1,NULL,NULL
101321792,76100594,"2018-05-01 00:03:51",60597870,1,NULL,NULL
101321793,76100594,"2018-05-01 00:03:51",60597878,1,NULL,NULL
101321794,76100594,"2018-05-01 00:03:51",60598910,1,NULL,NULL
101321795,76100594,"2018-05-01 00:03:51",60598918,1,NULL,NULL
101321796,76100595,"2018-05-01 00:04:10",48827290,1,NULL,NULL
101321797,76100595,"2018-05-01 00:04:10",48827296,1,NULL,NULL
101321798,76100595,"2018-05-01 00:04:10",48827947,1,NULL,NULL
101321799,76100595,"2018-05-01 00:04:10",48827955,1,NULL,NULL
101321800,76100596,"2018-05-01 00:04:13",46133905,1,NULL,NULL
101321801,76100596,"2018-05-01 00:04:13",46133911,1,NULL,NULL
101321802,76100596,"2018-05-01 00:04:13",46140852,1,NULL,NULL
101321803,76100596,"2018-05-01 00:04:13",46140860,1,NULL,NULL
101321821,76100607,"2018-05-01 00:05:11",18498518,1,NULL,NULL
101321822,76100607,"2018-05-01 00:05:11",18498700,1,NULL,NULL
101321823,76100607,"2018-05-01 00:05:11",18499407,1,NULL,NULL
101321824,76100607,"2018-05-01 00:05:11",18499411,1,NULL,NULL
101321825,76100608,"2018-05-01 00:05:17",12370154,1,NULL,NULL
101321826,76100608,"2018-05-01 00:05:17",12370158,1,NULL,NULL
101321827,76100608,"2018-05-01 00:05:17",12371129,1,NULL,NULL
101321828,76100608,"2018-05-01 00:05:17",12371135,1,NULL,NULL
101321829,76100609,"2018-05-01 00:04:54",40215648,1,NULL,NULL
101321830,76100609,"2018-05-01 00:04:54",40215656,1,NULL,NULL
101321831,76100609,"2018-05-01 00:04:54",40216531,1,NULL,NULL
101321832,76100609,"2018-05-01 00:04:54",40216537,1,NULL,NULL
101321833,76100612,"2018-05-01 00:04:11",87789394,1,NULL,NULL
101321834,76100612,"2018-05-01 00:04:11",87789399,1,NULL,NULL
101321835,76100612,"2018-05-01 00:04:11",87790441,1,NULL,NULL
101321836,76100612,"2018-05-01 00:04:11",87790446,1,NULL,NULL
101321837,76100616,"2018-05-01 00:04:12",86457221,1,NULL,NULL
101321838,76100616,"2018-05-01 00:04:12",86457228,1,NULL,NULL
101321839,76100616,"2018-05-01 00:04:12",86458171,1,NULL,NULL
101321840,76100616,"2018-05-01 00:04:12",86458174,1,NULL,NULL
101321841,76100616,"2018-05-01 00:04:12",86476659,1,NULL,NULL
101321842,76100616,"2018-05-01 00:04:12",86476665,1,NULL,NULL
101321843,76100616,"2018-05-01 00:04:12",86477392,1,NULL,NULL
101321844,76100616,"2018-05-01 00:04:12",86477399,1,NULL,NULL
101321845,76100618,"2018-05-01 00:04:20",80979790,1,NULL,NULL
101321846,76100618,"2018-05-01 00:04:20",80979798,1,NULL,NULL
101321847,76100618,"2018-05-01 00:04:20",80980744,1,NULL,NULL
101321848,76100618,"2018-05-01 00:04:20",80980750,1,NULL,NULL
101321849,76100619,"2018-05-01 00:04:23",78302112,1,NULL,NULL
101321850,76100619,"2018-05-01 00:04:23",78302115,1,NULL,NULL
101321851,76100619,"2018-05-01 00:04:23",78303649,1,NULL,NULL
101321852,76100619,"2018-05-01 00:04:23",78303653,1,NULL,NULL
101321853,76100620,"2018-05-01 00:04:37",64991187,1,NULL,NULL
101321854,76100621,"2018-05-01 00:05:00",46379023,1,NULL,NULL
101321855,76100622,"2018-05-01 00:04:19",86976820,1,NULL,NULL
101321856,76100624,"2018-05-01 00:04:37",64991187,1,NULL,NULL
101321857,76100624,"2018-05-01 00:04:37",64991194,1,NULL,NULL
101321858,76100624,"2018-05-01 00:04:37",64991964,1,NULL,NULL
101321859,76100624,"2018-05-01 00:04:37",64991969,1,NULL,NULL
101321860,76100625,"2018-05-01 00:04:19",86976127,1,NULL,NULL
101321861,76100625,"2018-05-01 00:04:19",86976135,1,NULL,NULL
101321862,76100625,"2018-05-01 00:04:19",86976888,1,NULL,NULL
101321863,76100625,"2018-05-01 00:04:19",86976896,1,NULL,NULL
101321864,76100627,"2018-05-01 00:05:00",46380189,1,NULL,NULL
101321865,76100627,"2018-05-01 00:05:00",46380198,1,NULL,NULL
101321866,76100627,"2018-05-01 00:05:00",46381242,1,NULL,NULL
101321867,76100627,"2018-05-01 00:05:00",46381250,1,NULL,NULL
101321868,76100630,"2018-05-01 00:05:47",9521007,1,NULL,NULL
101321869,76100630,"2018-05-01 00:05:47",9521612,1,NULL,NULL
101321870,76100632,"2018-05-01 00:06:05",3984281,1,NULL,NULL
101321871,76100636,"2018-05-01 00:05:47",9520867,1,NULL,NULL
101321872,76100636,"2018-05-01 00:05:47",9520870,1,NULL,NULL
101321873,76100636,"2018-05-01 00:05:47",9521626,1,NULL,NULL
101321874,76100636,"2018-05-01 00:05:47",9521633,1,NULL,NULL
101321875,76100638,"2018-05-01 00:06:05",3984243,1,NULL,NULL
101321876,76100638,"2018-05-01 00:06:05",3984248,1,NULL,NULL
101321877,76100638,"2018-05-01 00:06:05",3985035,1,NULL,NULL
101321878,76100638,"2018-05-01 00:06:05",3985041,1,NULL,NULL
101321879,76100648,"2018-05-01 00:05:47",10354967,1,NULL,NULL
101321880,76100648,"2018-05-01 00:05:47",10354970,1,NULL,NULL
101321881,76100648,"2018-05-01 00:05:47",10355880,1,NULL,NULL
101321882,76100648,"2018-05-01 00:05:47",10355886,1,NULL,NULL
101321883,76100650,"2018-05-01 00:05:47",9520996,1,NULL,NULL
101321884,76100650,"2018-05-01 00:05:47",9521000,1,NULL,NULL
101321885,76100651,"2018-05-01 00:04:37",96412826,1,NULL,NULL
101321886,76100651,"2018-05-01 00:04:37",96412835,1,NULL,NULL
101321887,76100651,"2018-05-01 00:04:37",96413674,1,NULL,NULL
101321888,76100651,"2018-05-01 00:04:37",96413682,1,NULL,NULL
101321889,76100652,"2018-05-01 00:04:37",96412876,1,NULL,NULL
101321890,76100652,"2018-05-01 00:04:37",96413749,1,NULL,NULL
101321891,76100653,"2018-05-01 00:04:28",96412921,1,NULL,NULL
101321892,76100653,"2018-05-01 00:04:28",96412922,1,NULL,NULL
101321893,76100654,"2018-05-01 00:04:25",99584638,1,NULL,NULL
101321894,76100654,"2018-05-01 00:04:25",99584642,1,NULL,NULL
101321895,76100654,"2018-05-01 00:04:25",99585437,1,NULL,NULL
101321896,76100654,"2018-05-01 00:04:25",99585443,1,NULL,NULL
101321909,76100661,"2018-05-01 00:04:54",95759863,1,NULL,NULL
101321910,76100661,"2018-05-01 00:04:54",95759870,1,NULL,NULL
101321911,76100661,"2018-05-01 00:04:54",95760689,1,NULL,NULL
101321912,76100661,"2018-05-01 00:04:54",95760696,1,NULL,NULL
101321913,76100662,"2018-05-01 00:05:04",93831182,1,NULL,NULL
101321914,76100662,"2018-05-01 00:05:04",93831999,1,NULL,NULL
101321915,76100663,"2018-05-01 00:05:04",93831211,1,NULL,NULL
101321916,76100663,"2018-05-01 00:05:04",93831218,1,NULL,NULL
101321917,76100663,"2018-05-01 00:05:04",93832082,1,NULL,NULL
101321918,76100663,"2018-05-01 00:05:04",93832088,1,NULL,NULL
101321919,76100664,"2018-05-01 00:04:56",93831034,1,NULL,NULL
101321920,76100664,"2018-05-01 00:04:56",93831040,1,NULL,NULL
101321921,76100665,"2018-05-01 00:06:32",21402181,1,NULL,NULL
101321922,76100665,"2018-05-01 00:06:32",21402187,1,NULL,NULL
