"cdr_ID","calldate","ip","port","is_caller"
76101770,"2018-05-01 01:00:12",3429196867,25050,0
76101881,"2018-05-01 01:00:23",3227975250,28708,1
76101881,"2018-05-01 01:00:23",3495526932,16690,0
76101882,"2018-05-01 01:00:35",3463713115,16474,1
76101882,"2018-05-01 01:00:35",3227975250,27376,0
76101794,"2018-05-01 01:00:51",3227975250,19124,1
76101794,"2018-05-01 01:00:51",3495526934,12720,0
76101796,"2018-05-01 01:00:52",2731908580,16714,1
76101796,"2018-05-01 01:00:52",3227975250,22428,0
76101784,"2018-05-01 01:00:53",3589683629,25282,0
76101777,"2018-05-01 01:00:54",3232235859,25282,0
76101778,"2018-05-01 01:00:54",3589683629,25282,0
76101785,"2018-05-01 01:00:55",3589683629,25282,0
76101801,"2018-05-01 01:01:02",3227975251,23230,1
76101801,"2018-05-01 01:01:02",3495526932,16670,0
76101779,"2018-05-01 01:01:05",3227975251,17038,0
76101790,"2018-05-01 01:01:09",3227975250,21696,1
76101790,"2018-05-01 01:01:09",3429196867,25000,0
76101791,"2018-05-01 01:01:10",3475127854,14080,1
76101791,"2018-05-01 01:01:10",3227975250,27146,0
76101792,"2018-05-01 01:01:30",3227975250,17422,1
76101792,"2018-05-01 01:01:30",3640363090,16460,0
76101795,"2018-05-01 01:01:32",3227975250,19758,0
76101837,"2018-05-01 01:01:34",3495526932,15572,0
76101837,"2018-05-01 01:01:34",3227975251,25406,1
76101793,"2018-05-01 01:01:53",0,25282,0
76101828,"2018-05-01 01:03:45",0,25282,0
76101838,"2018-05-01 01:04:09",3227975251,23102,1
76101838,"2018-05-01 01:04:09",3429196867,25230,0
76101853,"2018-05-01 01:05:35",0,25282,0
76101878,"2018-05-01 01:06:02",3227975251,24950,1
76101878,"2018-05-01 01:06:02",3429196867,23540,0
76101854,"2018-05-01 01:06:09",3227975251,18302,0
76101865,"2018-05-01 01:06:09",3330677851,12694,1
76101865,"2018-05-01 01:06:09",3227975251,23608,0
76101857,"2018-05-01 01:06:33",3227975251,20400,1
76101857,"2018-05-01 01:06:33",3494121763,35296,0
76101864,"2018-05-01 01:06:45",3227975251,32690,1
76101864,"2018-05-01 01:06:45",3330677851,12698,0
76101879,"2018-05-01 01:06:46",3330677851,12132,1
76101879,"2018-05-01 01:06:46",3227975251,31974,0
76101866,"2018-05-01 01:07:24",0,25282,0
76101873,"2018-05-01 01:07:50",3227975250,24426,1
76101873,"2018-05-01 01:07:50",3495526932,16240,0
76101867,"2018-05-01 01:07:51",3227975250,19360,0
76101874,"2018-05-01 01:07:51",1674011774,2228,1
76101874,"2018-05-01 01:07:51",3227975250,21126,0
76101883,"2018-05-01 01:09:02",3227975251,20516,1
76101883,"2018-05-01 01:09:02",3429196867,25290,0
76101884,"2018-05-01 01:09:03",3475127854,11566,1
76101884,"2018-05-01 01:09:03",3227975251,20034,0
76101885,"2018-05-01 01:09:12",3475127854,11566,1
76101885,"2018-05-01 01:09:12",3227975251,20034,0
76101880,"2018-05-01 01:09:16",0,25282,0
76102222,"2018-05-01 01:09:16",3227975251,25384,1
76102222,"2018-05-01 01:09:16",3495526934,20400,0
76102223,"2018-05-01 01:09:17",2731908580,11834,1
76102223,"2018-05-01 01:09:17",3227975251,30746,0
76101892,"2018-05-01 01:10:02",3227975251,22204,1
76101892,"2018-05-01 01:10:02",1176778026,2226,0
76101893,"2018-05-01 01:10:04",3227975251,29576,0
76101911,"2018-05-01 01:10:20",3227975250,29690,1
76101911,"2018-05-01 01:10:20",3495526934,6130,0
76101898,"2018-05-01 01:10:32",3227975250,23726,0
76101899,"2018-05-01 01:10:42",3227975250,21962,1
76101899,"2018-05-01 01:10:42",3495526932,16280,0
76101901,"2018-05-01 01:10:43",3227975250,28724,0
76101900,"2018-05-01 01:11:11",0,25282,0
76102182,"2018-05-01 01:11:28",3227975251,24924,1
76102182,"2018-05-01 01:11:28",3495526932,13640,0
76101905,"2018-05-01 01:11:29",3227975251,21828,0
76101913,"2018-05-01 01:11:42",3232235859,25282,0
76101909,"2018-05-01 01:11:43",3232235859,25282,0
76101910,"2018-05-01 01:11:43",3589683629,25282,0
76102185,"2018-05-01 01:11:43",1178985642,2262,1
76102185,"2018-05-01 01:11:43",3227975251,28680,0
76101912,"2018-05-01 01:11:44",3589683629,25282,0
76101914,"2018-05-01 01:11:54",3227975250,25688,1
76101914,"2018-05-01 01:11:54",3330677851,12136,0
76101915,"2018-05-01 01:11:56",3429196867,13000,1
76101915,"2018-05-01 01:11:56",3227975250,25634,0
76102022,"2018-05-01 01:12:28",3227975251,22910,1
76102022,"2018-05-01 01:12:28",3429196867,25560,0
76101922,"2018-05-01 01:12:34",3227975251,24488,0
76102023,"2018-05-01 01:12:34",3330677851,12138,1
76102023,"2018-05-01 01:12:34",3227975251,21916,0
76101984,"2018-05-01 01:12:46",3227975250,18260,1
76101984,"2018-05-01 01:12:46",3495526934,20120,0
76101985,"2018-05-01 01:12:47",1168009517,16532,1
76101985,"2018-05-01 01:12:47",3227975250,30642,0
76101921,"2018-05-01 01:12:54",0,25282,0
76101925,"2018-05-01 01:13:06",3227975250,28574,1
76101925,"2018-05-01 01:13:06",3494121764,38562,0
76101924,"2018-05-01 01:13:08",3227975250,25070,0
76101927,"2018-05-01 01:13:33",3227975250,20228,1
76101927,"2018-05-01 01:13:33",3495527062,33522,0
76101926,"2018-05-01 01:13:51",3227975250,32016,0
76101937,"2018-05-01 01:14:22",1654599251,32216,1
76101937,"2018-05-01 01:14:22",2393257217,5026,0
76101938,"2018-05-01 01:14:23",3631984748,9770,1
76101938,"2018-05-01 01:14:23",1654599251,32028,0
76101929,"2018-05-01 01:14:28",3227975507,24490,0
76101930,"2018-05-01 01:14:28",3227975507,24124,0
76102003,"2018-05-01 01:14:34",3227975251,26268,1
76102003,"2018-05-01 01:14:34",3495527062,33990,0
76102002,"2018-05-01 01:14:35",875246285,9126,1
76102002,"2018-05-01 01:14:35",3227975251,16812,0
76101928,"2018-05-01 01:14:47",0,25282,0
76101965,"2018-05-01 01:15:17",3227975251,28678,1
76101965,"2018-05-01 01:15:17",3330677851,11910,0
76101942,"2018-05-01 01:15:18",3227975251,31692,0
76101943,"2018-05-01 01:15:18",3227975251,26546,0
76101970,"2018-05-01 01:15:19",3438593084,11444,1
76101970,"2018-05-01 01:15:19",3227975251,27230,0
76101946,"2018-05-01 01:15:33",3227975250,17420,1
76101946,"2018-05-01 01:15:33",3495527062,35758,0
76101945,"2018-05-01 01:15:35",3227975250,32484,0
76101950,"2018-05-01 01:15:57",3227975506,21578,0
76101951,"2018-05-01 01:15:57",3227975506,16752,0
76101981,"2018-05-01 01:16:04",3227975250,18888,1
76101981,"2018-05-01 01:16:04",3452818186,12924,0
76101982,"2018-05-01 01:16:05",875246285,9128,1
76101982,"2018-05-01 01:16:05",3227975250,20496,0
76101955,"2018-05-01 01:16:37",0,25282,0
76101972,"2018-05-01 01:17:06",3227975251,16672,1
76101972,"2018-05-01 01:17:06",3495526934,19440,0
76101958,"2018-05-01 01:17:08",3227975251,32440,0
76101959,"2018-05-01 01:17:21",3227975251,30056,0
76101960,"2018-05-01 01:17:21",3227975251,31368,0
76101961,"2018-05-01 01:17:21",3227975251,19018,0
76101962,"2018-05-01 01:17:21",3227975251,17668,0
76101963,"2018-05-01 01:17:21",3227975251,25228,0
76101964,"2018-05-01 01:17:21",3227975251,16520,0
76101971,"2018-05-01 01:18:28",0,25282,0
76101979,"2018-05-01 01:19:54",3227975251,28570,1
76101979,"2018-05-01 01:19:54",3429196867,6220,0
76101980,"2018-05-01 01:19:55",3632003165,12528,1
76101980,"2018-05-01 01:19:55",3227975251,23208,0
76101983,"2018-05-01 01:20:20",0,25282,0
76101986,"2018-05-01 01:20:25",3227975507,18642,0
76102000,"2018-05-01 01:20:51",3227975250,31652,1
76102000,"2018-05-01 01:20:51",3495527062,35544,0
76102004,"2018-05-01 01:20:52",3227975251,21064,1
76102004,"2018-05-01 01:20:52",2919736882,2242,0
76102001,"2018-05-01 01:20:53",3227975250,23118,0
76101987,"2018-05-01 01:20:54",3227975251,27600,0
76102011,"2018-05-01 01:21:45",3429196867,25572,0
76102011,"2018-05-01 01:21:45",3227975250,28482,1
76102008,"2018-05-01 01:22:17",3227975250,31602,1
76102008,"2018-05-01 01:22:17",3429196867,6220,0
76102009,"2018-05-01 01:22:18",3632003165,10318,1
76102009,"2018-05-01 01:22:18",3227975250,28924,0
76102013,"2018-05-01 01:22:21",3232235859,25282,0
76102005,"2018-05-01 01:22:22",3232235859,25282,0
76102006,"2018-05-01 01:22:23",3589683629,25282,0
76102014,"2018-05-01 01:22:23",3589683629,25282,0
76102007,"2018-05-01 01:22:29",0,25282,0
76102038,"2018-05-01 01:24:01",3227975251,32668,1
76102038,"2018-05-01 01:24:01",3473289373,16432,0
76102037,"2018-05-01 01:24:04",3495527062,36570,1
76102037,"2018-05-01 01:24:04",3227975251,26868,0
76102015,"2018-05-01 01:24:16",0,25282,0
76102029,"2018-05-01 01:26:06",0,25282,0
76102048,"2018-05-01 01:26:07",3429196867,25532,0
76102048,"2018-05-01 01:26:07",3227975250,28018,1
76102033,"2018-05-01 01:26:46",3227975250,18916,1
76102033,"2018-05-01 01:26:46",3495526932,16800,0
76102034,"2018-05-01 01:26:52",3227975250,30084,1
76102034,"2018-05-01 01:26:52",3429196867,25640,0
76102052,"2018-05-01 01:27:07",3227975251,17880,1
76102052,"2018-05-01 01:27:07",3495526932,16830,0
76102041,"2018-05-01 01:27:26",3429196867,6190,0
76102043,"2018-05-01 01:27:28",3227975251,19846,0
76102045,"2018-05-01 01:27:36",3227975251,19846,0
76102047,"2018-05-01 01:27:39",3429196867,6190,0
76102050,"2018-05-01 01:27:40",3227975250,26272,0
76102049,"2018-05-01 01:27:42",3495526934,13200,0
76102042,"2018-05-01 01:27:44",3227975250,23812,0
76102046,"2018-05-01 01:27:49",3227975250,26272,0
76102044,"2018-05-01 01:27:55",0,25282,0
76102051,"2018-05-01 01:27:57",3429196867,23450,0
76102053,"2018-05-01 01:27:58",3227975250,31078,0
76102054,"2018-05-01 01:28:06",3227975250,31078,0
76102180,"2018-05-01 01:28:06",3227975250,24806,1
76102180,"2018-05-01 01:28:06",1090360550,2230,0
76102179,"2018-05-01 01:28:09",3495526934,18040,1
76102179,"2018-05-01 01:28:09",3227975250,17906,0
76102055,"2018-05-01 01:28:16",3429196867,23210,0
76102056,"2018-05-01 01:28:17",3227975250,25522,0
76102057,"2018-05-01 01:28:26",3227975250,25522,0
76102073,"2018-05-01 01:28:34",3227975251,26788,1
76102073,"2018-05-01 01:28:34",3495526934,12790,0
76102074,"2018-05-01 01:28:35",875246285,9130,1
76102074,"2018-05-01 01:28:35",3227975251,26628,0
76102063,"2018-05-01 01:28:54",3227975251,32700,1
76102063,"2018-05-01 01:28:54",3495526934,13050,0
76102058,"2018-05-01 01:28:55",3227975251,30946,0
76102089,"2018-05-01 01:29:24",3227975250,20318,1
76102089,"2018-05-01 01:29:24",1653560604,2232,0
76102088,"2018-05-01 01:29:26",3495527062,35974,1
76102088,"2018-05-01 01:29:26",3227975250,25868,0
76102064,"2018-05-01 01:29:39",0,25282,0
76102101,"2018-05-01 01:30:59",3227975251,25554,1
76102101,"2018-05-01 01:30:59",3429196867,23690,0
76102102,"2018-05-01 01:31:00",3632003165,19790,1
76102102,"2018-05-01 01:31:00",3227975251,26466,0
76102103,"2018-05-01 01:31:32",0,25282,0
76102108,"2018-05-01 01:32:11",3429196867,25410,0
76102109,"2018-05-01 01:32:11",3227975250,27996,0
76102117,"2018-05-01 01:32:12",3227975251,25178,1
76102117,"2018-05-01 01:32:12",3429196867,25370,0
76102114,"2018-05-01 01:32:22",3227975507,23178,0
76102128,"2018-05-01 01:33:09",3232235859,25282,0
76102116,"2018-05-01 01:33:10",3232235859,25282,0
76102115,"2018-05-01 01:33:11",3589683629,25282,0
76102127,"2018-05-01 01:33:12",3589683629,25282,0
76102120,"2018-05-01 01:33:26",0,25282,0
76102135,"2018-05-01 01:34:00",3227975250,26376,1
76102135,"2018-05-01 01:34:00",3429196867,25620,0
76102327,"2018-05-01 01:34:34",3227975251,28448,1
76102327,"2018-05-01 01:34:34",3495526932,16720,0
76102166,"2018-05-01 01:34:38",3227975250,30358,1
76102166,"2018-05-01 01:34:38",3495527062,33336,0
76102328,"2018-05-01 01:34:38",1163538795,34234,1
76102328,"2018-05-01 01:34:38",3227975251,19292,0
76102145,"2018-05-01 01:34:41",3227975250,29648,0
76102141,"2018-05-01 01:34:50",3512424079,11954,0
76102142,"2018-05-01 01:34:53",3227975251,32698,0
76102424,"2018-05-01 01:34:57",3227975250,21828,1
76102424,"2018-05-01 01:34:57",3452791563,13264,0
76102425,"2018-05-01 01:34:58",875246285,9132,1
76102425,"2018-05-01 01:34:58",3227975250,22080,0
76102195,"2018-05-01 01:35:12",3227975250,18138,1
76102195,"2018-05-01 01:35:12",3429196867,25480,0
76102146,"2018-05-01 01:35:13",3227975250,26434,0
76102144,"2018-05-01 01:35:15",0,25282,0
76102150,"2018-05-01 01:35:22",3227975250,31550,1
76102150,"2018-05-01 01:35:22",1674006569,3000,0
76102149,"2018-05-01 01:35:41",3227975250,21954,0
76102165,"2018-05-01 01:35:46",3227975251,32712,1
76102165,"2018-05-01 01:35:46",2919736882,10000,0
76102167,"2018-05-01 01:35:48",3495527062,36690,1
76102167,"2018-05-01 01:35:48",3227975251,30918,0
76102194,"2018-05-01 01:35:53",3495526934,25990,1
76102194,"2018-05-01 01:35:53",3227975250,29912,0
76102588,"2018-05-01 01:36:26",3227975250,25510,1
76102588,"2018-05-01 01:36:26",875246285,9134,0
76102587,"2018-05-01 01:36:28",3495527062,34626,1
76102587,"2018-05-01 01:36:28",3227975250,18352,0
76102168,"2018-05-01 01:36:41",3227975251,30854,1
76102168,"2018-05-01 01:36:41",3429196867,23410,0
76102173,"2018-05-01 01:36:58",0,25282,0
76102188,"2018-05-01 01:37:31",3227975251,20532,1
76102188,"2018-05-01 01:37:31",3330677851,12142,0
76102189,"2018-05-01 01:37:33",3429196867,13090,1
76102189,"2018-05-01 01:37:33",3227975251,18768,0
76102181,"2018-05-01 01:37:41",3227975250,25718,1
76102181,"2018-05-01 01:37:41",3494121764,18888,0
76102178,"2018-05-01 01:37:43",3227975250,18338,0
76102200,"2018-05-01 01:38:41",3227975251,24262,1
76102200,"2018-05-01 01:38:41",3495527062,35138,0
76102187,"2018-05-01 01:38:42",3227975251,20088,0
76102186,"2018-05-01 01:38:47",0,25282,0
76102207,"2018-05-01 01:39:01",3227975250,20874,1
76102207,"2018-05-01 01:39:01",3495527062,34864,0
76102201,"2018-05-01 01:39:02",3227975250,21412,0
76102202,"2018-05-01 01:39:03",3495526934,18220,1
76102202,"2018-05-01 01:39:03",3227975250,26812,0
76102204,"2018-05-01 01:39:03",3495527062,34044,1
76102204,"2018-05-01 01:39:03",3227975250,27544,0
76102224,"2018-05-01 01:39:17",3227975250,20220,1
76102224,"2018-05-01 01:39:17",3495527062,35986,0
76102225,"2018-05-01 01:39:18",2919736882,2266,1
76102225,"2018-05-01 01:39:18",3227975250,16424,0
76102209,"2018-05-01 01:39:50",3227975251,31774,1
76102209,"2018-05-01 01:39:50",3473289373,16436,0
76102210,"2018-05-01 01:39:51",3341778438,17116,1
76102210,"2018-05-01 01:39:51",3227975251,26516,0
76102215,"2018-05-01 01:39:55",3227975251,19148,1
76102215,"2018-05-01 01:39:55",3330677851,12144,0
76102216,"2018-05-01 01:39:57",3429196867,13020,1
76102216,"2018-05-01 01:39:57",3227975251,21720,0
76102337,"2018-05-01 01:40:32",3227975251,26070,1
76102337,"2018-05-01 01:40:32",3463715872,2228,0
76102336,"2018-05-01 01:40:35",3495527062,33736,1
76102336,"2018-05-01 01:40:35",3227975251,25956,0
76102217,"2018-05-01 01:40:39",0,25282,0
76102226,"2018-05-01 01:40:52",3227975250,26814,1
76102226,"2018-05-01 01:40:52",3429196867,23450,0
76102227,"2018-05-01 01:40:52",3475127854,10194,1
76102227,"2018-05-01 01:40:52",3227975250,32462,0
76102228,"2018-05-01 01:41:01",3475127854,10194,1
76102228,"2018-05-01 01:41:01",3227975250,32462,0
76102233,"2018-05-01 01:41:20",3227975250,30182,1
76102233,"2018-05-01 01:41:20",3494121763,43088,0
76102234,"2018-05-01 01:41:21",1266555714,13994,1
76102234,"2018-05-01 01:41:21",3227975250,24350,0
76102308,"2018-05-01 01:42:04",3227975251,25362,1
76102308,"2018-05-01 01:42:04",3330677851,12146,0
76102309,"2018-05-01 01:42:05",3495526934,26150,1
76102309,"2018-05-01 01:42:05",3227975251,22038,0
76102246,"2018-05-01 01:42:24",3452818188,10462,0
76102246,"2018-05-01 01:42:24",3227975250,31904,1
76102243,"2018-05-01 01:42:31",0,25282,0
76102251,"2018-05-01 01:42:33",3227975250,26316,1
76102251,"2018-05-01 01:42:33",3429196867,23420,0
76102262,"2018-05-01 01:43:06",3227975251,23474,1
76102262,"2018-05-01 01:43:06",3429196867,6170,0
76102260,"2018-05-01 01:43:11",3227975251,30672,1
76102260,"2018-05-01 01:43:11",3330677851,12704,0
76102261,"2018-05-01 01:43:12",3227975251,26192,0
76102263,"2018-05-01 01:43:55",3232235859,25282,0
76102270,"2018-05-01 01:43:55",3589683629,25282,0
76102264,"2018-05-01 01:43:56",3589683629,25282,0
76102271,"2018-05-01 01:43:57",3589683629,25282,0
76102265,"2018-05-01 01:44:17",0,25282,0
76102278,"2018-05-01 01:45:15",3227975251,26068,1
76102278,"2018-05-01 01:45:15",3429196867,25460,0
76102279,"2018-05-01 01:45:15",3475127854,15706,1
76102279,"2018-05-01 01:45:15",3227975251,24674,0
76102285,"2018-05-01 01:45:24",3227975251,24254,1
76102285,"2018-05-01 01:45:24",3429196867,25250,0
76102349,"2018-05-01 01:46:00",3227975251,25766,1
76102349,"2018-05-01 01:46:00",3495526932,16400,0
76102288,"2018-05-01 01:46:02",3227975251,25316,0
76102289,"2018-05-01 01:46:02",3227975251,28352,0
76102290,"2018-05-01 01:46:02",3227975251,20542,0
76102291,"2018-05-01 01:46:02",3227975251,16940,0
76102292,"2018-05-01 01:46:02",3227975251,28450,0
76102293,"2018-05-01 01:46:02",3227975251,28518,0
76102294,"2018-05-01 01:46:02",3227975251,20528,0
76102295,"2018-05-01 01:46:02",3227975251,19012,0
76102296,"2018-05-01 01:46:02",3227975251,20188,0
76102297,"2018-05-01 01:46:02",3227975251,26370,0
76102298,"2018-05-01 01:46:02",3227975251,32364,0
76102350,"2018-05-01 01:46:02",1268517701,10000,1
76102350,"2018-05-01 01:46:02",3227975251,31700,0
76102284,"2018-05-01 01:46:08",0,25282,0
76102354,"2018-05-01 01:46:09",3227975251,21810,1
76102354,"2018-05-01 01:46:09",3452791562,10258,0
76102355,"2018-05-01 01:46:09",875246285,9136,1
76102355,"2018-05-01 01:46:09",3227975251,25028,0
76102333,"2018-05-01 01:46:27",3227975250,21918,1
76102333,"2018-05-01 01:46:27",3495526932,17000,0
76102334,"2018-05-01 01:46:28",875246285,9138,1
76102334,"2018-05-01 01:46:28",3227975250,30626,0
76102374,"2018-05-01 01:46:46",3227975251,25444,1
76102374,"2018-05-01 01:46:46",3495527062,34872,0
76102375,"2018-05-01 01:46:48",1653560604,2234,1
76102375,"2018-05-01 01:46:48",3227975251,21754,0
76102335,"2018-05-01 01:47:56",0,25282,0
76102376,"2018-05-01 01:48:49",3227975251,26402,1
76102376,"2018-05-01 01:48:49",3330677851,12148,0
76102377,"2018-05-01 01:48:52",3429196867,7850,1
76102377,"2018-05-01 01:48:52",3227975251,28430,0
76102344,"2018-05-01 01:48:59",3227975250,18312,1
76102344,"2018-05-01 01:48:59",3429196867,23300,0
76102351,"2018-05-01 01:49:10",1654599251,18924,1
76102351,"2018-05-01 01:49:10",411685144,6730,0
76102352,"2018-05-01 01:49:21",417208700,12994,1
76102352,"2018-05-01 01:49:21",1654599251,24042,0
76102360,"2018-05-01 01:49:23",3227975250,24050,1
76102360,"2018-05-01 01:49:23",3495527062,36366,0
76102361,"2018-05-01 01:49:28",3341778438,21374,1
76102361,"2018-05-01 01:49:28",3227975250,31728,0
76102353,"2018-05-01 01:49:46",0,25282,0
76102391,"2018-05-01 01:49:46",3227975250,31182,1
76102391,"2018-05-01 01:49:46",875246285,9140,0
76102390,"2018-05-01 01:49:48",408516741,7570,1
76102390,"2018-05-01 01:49:48",3227975250,30746,0
76102382,"2018-05-01 01:51:14",3227975251,27834,1
76102382,"2018-05-01 01:51:14",3495527062,33862,0
76102383,"2018-05-01 01:51:16",1653560604,2236,1
76102383,"2018-05-01 01:51:16",3227975251,18636,0
76102392,"2018-05-01 01:51:26",3227975251,20900,1
76102392,"2018-05-01 01:51:26",3495527062,35346,0
76102389,"2018-05-01 01:51:27",3227975251,29416,0
76102399,"2018-05-01 01:51:31",3227975250,31782,1
76102399,"2018-05-01 01:51:31",3495527062,33466,0
76102400,"2018-05-01 01:51:32",1653560604,2238,1
76102400,"2018-05-01 01:51:32",3227975250,19046,0
76102410,"2018-05-01 01:51:38",3227975251,32604,1
76102410,"2018-05-01 01:51:38",1268517701,10000,0
76102409,"2018-05-01 01:51:40",3495527062,35800,1
76102409,"2018-05-01 01:51:40",3227975251,24834,0
76102384,"2018-05-01 01:51:41",0,25282,0
76102408,"2018-05-01 01:51:44",3227975250,17068,1
76102408,"2018-05-01 01:51:44",1613813930,16430,0
76102387,"2018-05-01 01:51:46",3227975250,28572,0
76102388,"2018-05-01 01:51:46",3227975250,23342,0
76102407,"2018-05-01 01:51:46",3438593084,10876,1
76102407,"2018-05-01 01:51:46",3227975250,19714,0
76102427,"2018-05-01 01:52:39",3227975251,28972,1
76102427,"2018-05-01 01:52:39",3473289373,16438,0
76102426,"2018-05-01 01:52:41",3495527062,33036,1
76102426,"2018-05-01 01:52:41",3227975251,31964,0
76102500,"2018-05-01 01:52:48",3227975250,23864,1
76102500,"2018-05-01 01:52:48",1268517701,10000,0
76102499,"2018-05-01 01:52:49",3495527062,34052,1
76102499,"2018-05-01 01:52:49",3227975250,21784,0
76102413,"2018-05-01 01:53:25",0,25282,0
76102420,"2018-05-01 01:54:14",3232235859,25282,0
76102430,"2018-05-01 01:54:14",3232235859,25282,0
76102421,"2018-05-01 01:54:15",3589683629,25282,0
76102431,"2018-05-01 01:54:16",3589683629,25282,0
76102432,"2018-05-01 01:54:54",3227975251,32466,1
76102432,"2018-05-01 01:54:54",3495526932,16080,0
76102433,"2018-05-01 01:54:54",1653560604,2234,1
76102433,"2018-05-01 01:54:54",3227975251,17034,0
76102434,"2018-05-01 01:55:22",0,25282,0
76102435,"2018-05-01 01:55:29",3227975251,22520,1
76102435,"2018-05-01 01:55:29",3495526932,16590,0
76102436,"2018-05-01 01:55:32",1163538795,34990,1
76102436,"2018-05-01 01:55:32",3227975251,18570,0
76102447,"2018-05-01 01:56:05",3227975251,32284,1
76102447,"2018-05-01 01:56:05",1255003002,15800,0
76102453,"2018-05-01 01:56:39",3227975507,29790,0
76102452,"2018-05-01 01:57:10",0,25282,0
76102458,"2018-05-01 01:57:22",3227975251,24474,1
76102458,"2018-05-01 01:57:22",3429196867,25110,0
76102506,"2018-05-01 01:57:42",3227975251,26668,1
76102506,"2018-05-01 01:57:42",3330677851,12150,0
76102507,"2018-05-01 01:57:44",3429196867,7970,1
76102507,"2018-05-01 01:57:44",3227975251,25646,0
76102459,"2018-05-01 01:58:01",3227975251,20972,1
76102459,"2018-05-01 01:58:01",3429196867,25400,0
76102460,"2018-05-01 01:58:02",3475127854,17808,1
76102460,"2018-05-01 01:58:02",3227975251,20506,0
76102462,"2018-05-01 01:58:08",3227975250,20112,1
76102462,"2018-05-01 01:58:08",3495527062,36656,0
76102463,"2018-05-01 01:58:10",1163538795,34110,1
76102463,"2018-05-01 01:58:10",3227975250,27948,0
76102461,"2018-05-01 01:58:11",3475127854,17808,1
76102461,"2018-05-01 01:58:11",3227975251,20506,0
76102467,"2018-05-01 01:58:27",3227975251,22138,1
76102467,"2018-05-01 01:58:27",3429196867,25370,0
76102466,"2018-05-01 01:59:01",0,25282,0
76102468,"2018-05-01 01:59:03",3227975250,24716,1
76102468,"2018-05-01 01:59:03",3494121765,43052,0
76102469,"2018-05-01 01:59:06",3494121763,23774,1
76102469,"2018-05-01 01:59:06",3227975250,25128,0
76102472,"2018-05-01 02:00:02",3227975251,16776,1
76102472,"2018-05-01 02:00:02",3429196867,25100,0
76102476,"2018-05-01 02:00:28",3227975251,17616,1
76102476,"2018-05-01 02:00:28",3495526932,16400,0
76102477,"2018-05-01 02:00:30",1163538796,35892,1
76102477,"2018-05-01 02:00:30",3227975251,22836,0
76102478,"2018-05-01 02:00:36",3227975251,29206,1
76102478,"2018-05-01 02:00:36",3495526934,19750,0
76102479,"2018-05-01 02:00:38",1168009517,16534,1
76102479,"2018-05-01 02:00:38",3227975251,31292,0
76102475,"2018-05-01 02:00:54",0,25282,0
76102495,"2018-05-01 02:02:21",3227975507,24730,0
76102496,"2018-05-01 02:02:21",3227975507,23834,0
76102510,"2018-05-01 02:02:22",3227975251,22624,1
76102510,"2018-05-01 02:02:22",875246285,9142,0
76102511,"2018-05-01 02:02:23",3495527062,34982,1
76102511,"2018-05-01 02:02:23",3227975251,20138,0
76102488,"2018-05-01 02:02:45",0,25282,0
76102593,"2018-05-01 02:03:45",3227975251,22470,1
76102593,"2018-05-01 02:03:45",875246285,9144,0
76102594,"2018-05-01 02:03:46",3495527062,34948,1
76102594,"2018-05-01 02:03:46",3227975251,24426,0
76102555,"2018-05-01 02:03:58",3227975251,27514,1
76102555,"2018-05-01 02:03:58",1674011774,2234,0
76102554,"2018-05-01 02:04:01",3495527062,36502,1
76102554,"2018-05-01 02:04:01",3227975251,29422,0
76102512,"2018-05-01 02:04:13",3589683629,25282,0
76102501,"2018-05-01 02:04:15",3589683629,25282,0
76102502,"2018-05-01 02:04:15",3232235859,25282,0
76102515,"2018-05-01 02:04:16",3589683629,25282,0
76102503,"2018-05-01 02:04:29",0,25282,0
76102524,"2018-05-01 02:05:53",3227975507,29404,0
76102545,"2018-05-01 02:05:58",3227975251,16540,1
76102545,"2018-05-01 02:05:58",3429196867,25620,0
76102546,"2018-05-01 02:05:59",3475127854,12304,1
76102546,"2018-05-01 02:05:59",3227975251,30406,0
76102537,"2018-05-01 02:06:13",3227975507,32574,0
76102542,"2018-05-01 02:06:28",0,25282,0
76102627,"2018-05-01 02:07:56",3227975250,26666,1
76102627,"2018-05-01 02:07:56",1674006569,3000,0
76102628,"2018-05-01 02:07:59",3495527062,35792,1
76102628,"2018-05-01 02:07:59",3227975250,17244,0
76102551,"2018-05-01 02:08:22",0,25282,0
76102556,"2018-05-01 02:08:36",3495526932,16440,0
76102557,"2018-05-01 02:10:10",0,25282,0
76102568,"2018-05-01 02:11:04",3227975251,28584,1
76102568,"2018-05-01 02:11:04",3495526934,6240,0
76102569,"2018-05-01 02:11:10",3341778438,29974,1
76102569,"2018-05-01 02:11:10",3227975251,16742,0
76102572,"2018-05-01 02:11:58",0,25282,0
76102573,"2018-05-01 02:12:59",3227975250,31636,1
76102573,"2018-05-01 02:12:59",1255003002,16540,0
76102574,"2018-05-01 02:13:01",3341778438,30644,1
76102574,"2018-05-01 02:13:01",3227975250,31514,0
76102581,"2018-05-01 02:13:17",3227975250,25136,1
76102581,"2018-05-01 02:13:17",3429196867,9270,0
76102694,"2018-05-01 02:13:33",3227975251,29636,1
76102694,"2018-05-01 02:13:33",3330677851,12152,0
76102697,"2018-05-01 02:13:35",3495526934,25350,1
76102697,"2018-05-01 02:13:35",3227975251,22164,0
76102582,"2018-05-01 02:13:49",0,25282,0
76102585,"2018-05-01 02:13:53",3227975251,30010,1
